=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2025.05.02 17:40:07 =~=~=~=~=~=~=~=~=~=~=~=
= RX Location: 3 inches away from the center of the TX (along the Z)
= Tone Frequency: 6Hz
= Baud Rate: 1 S/s
= Bit Rate: 0.5 b/s
= Sampling Frequency: 16Hz
= Encoding: Differential Manchester
=     0: Two state Changes
=     1: One State Change
=     The Two States are TONE and NO_TONE
= Columns(7):
=     sample_num: Chronological Index of Samples
=     x: Reading From the sensor on the X axis
=     y: Reading From the sensor on the Y axis
=     bit_num: Chronological Index of the Bits Sent
=     bit: The Bit Sent, 1 or 0
=     sym_num: Chronological Index of the Symbol
=     sym: The Actual Symbol, TONE(1) or NO_TONE(0)
=~=~=~=~=~=~=~=~=~=~=~==~=~=~=~=~=~=~=~=~=~=~==~=~=~=~=~=~=~=~=~=~=~==~=~=~=~
sample_num,x,y,bit_num,bit,sym_num,sym
11804,-44,37,184,0,368,0
11805,-43,37,184,0,368,0
11806,-49,42,184,0,368,0
11807,-44,40,184,0,368,0
11808,-140,44,184,0,369,1
11809,-147,46,184,0,369,1
11810,-138,43,184,0,369,1
11811,-50,41,184,0,369,1
11812,-49,41,184,0,369,1
11813,-139,44,184,0,369,1
11814,-145,43,184,0,369,1
11815,-140,46,184,0,369,1
11816,-46,40,184,0,369,1
11817,-47,39,184,0,369,1
11818,-50,42,184,0,369,1
11819,-144,47,184,0,369,1
11820,-143,44,184,0,369,1
11821,-49,41,184,0,369,1
11822,-47,37,184,0,369,1
11823,-42,40,184,0,369,1
11824,-141,50,184,0,369,1
11825,-143,43,184,0,369,1
11826,-141,47,184,0,369,1
11827,-46,39,184,0,369,1
11828,-45,40,184,0,369,1
11829,-133,47,184,0,369,1
11830,-138,46,184,0,369,1
11831,-137,47,184,0,369,1
11832,-47,40,184,0,369,1
11833,-44,40,184,0,369,1
11834,-51,39,184,0,369,1
11835,-145,46,184,0,369,1
11836,-142,43,184,0,369,1
11837,-48,38,184,0,369,1
11838,-42,39,184,0,369,1
11839,-50,35,184,0,369,1
11840,-142,44,185,1,370,1
11841,-141,47,185,1,370,1
11842,-146,46,185,1,370,1
11843,-50,35,185,1,370,1
11844,-47,40,185,1,370,1
11845,-47,41,185,1,370,1
11846,-147,44,185,1,370,1
11847,-141,43,185,1,370,1
11848,-47,36,185,1,370,1
11849,-51,38,185,1,370,1
11850,-49,34,185,1,370,1
11851,-143,45,185,1,370,1
11852,-139,46,185,1,370,1
11853,-143,47,185,1,370,1
11854,-43,36,185,1,370,1
11855,-43,44,185,1,370,1
11856,-135,44,185,1,370,1
11857,-143,48,185,1,370,1
11858,-149,51,185,1,370,1
11859,-49,41,185,1,370,1
11860,-47,42,185,1,370,1
11861,-46,41,185,1,370,1
11862,-140,49,185,1,370,1
11863,-144,44,185,1,370,1
11864,-50,36,185,1,370,1
11865,-48,37,185,1,370,1
11866,-47,38,185,1,370,1
11867,-142,47,185,1,370,1
11868,-143,46,185,1,370,1
11869,-137,46,185,1,370,1
11870,-48,40,185,1,370,1
11871,-46,39,185,1,370,1
11872,-47,39,185,1,371,0
11873,-48,39,185,1,371,0
11874,-49,39,185,1,371,0
11875,-47,41,185,1,371,0
11876,-43,35,185,1,371,0
11877,-46,40,185,1,371,0
11878,-44,39,185,1,371,0
11879,-49,37,185,1,371,0
11880,-43,41,185,1,371,0
11881,-48,41,185,1,371,0
11882,-48,35,185,1,371,0
11883,-48,41,185,1,371,0
11884,-46,41,185,1,371,0
11885,-45,35,185,1,371,0
11886,-49,39,185,1,371,0
11887,-48,39,185,1,371,0
11888,-51,38,185,1,371,0
11889,-48,39,185,1,371,0
11890,-45,40,185,1,371,0
11891,-47,39,185,1,371,0
11892,-40,37,185,1,371,0
11893,-44,40,185,1,371,0
11894,-43,36,185,1,371,0
11895,-48,34,185,1,371,0
11896,-47,36,185,1,371,0
11897,-44,38,185,1,371,0
11898,-46,38,185,1,371,0
11899,-46,45,185,1,371,0
11900,-49,35,185,1,371,0
11901,-41,41,185,1,371,0
11902,-38,38,185,1,371,0
11903,-40,35,185,1,371,0
11904,-47,40,186,0,372,1
11905,-141,48,186,0,372,1
11906,-143,43,186,0,372,1
11907,-45,38,186,0,372,1
11908,-46,41,186,0,372,1
11909,-45,37,186,0,372,1
11910,-140,48,186,0,372,1
11911,-137,48,186,0,372,1
11912,-143,46,186,0,372,1
11913,-43,41,186,0,372,1
11914,-51,41,186,0,372,1
11915,-134,45,186,0,372,1
11916,-141,43,186,0,372,1
11917,-142,48,186,0,372,1
11918,-47,40,186,0,372,1
11919,-44,38,186,0,372,1
11920,-41,41,186,0,372,1
11921,-136,47,186,0,372,1
11922,-139,43,186,0,372,1
11923,-45,36,186,0,372,1
11924,-47,42,186,0,372,1
11925,-42,37,186,0,372,1
11926,-141,46,186,0,372,1
11927,-143,49,186,0,372,1
11928,-142,48,186,0,372,1
11929,-47,41,186,0,372,1
11930,-42,40,186,0,372,1
11931,-139,43,186,0,372,1
11932,-142,47,186,0,372,1
11933,-143,45,186,0,372,1
11934,-43,37,186,0,372,1
11935,-48,35,186,0,372,1
11936,-44,37,186,0,373,0
11937,-45,36,186,0,373,0
11938,-47,35,186,0,373,0
11939,-44,36,186,0,373,0
11940,-42,40,186,0,373,0
11941,-47,41,186,0,373,0
11942,-42,34,186,0,373,0
11943,-41,40,186,0,373,0
11944,-45,39,186,0,373,0
11945,-40,37,186,0,373,0
11946,-41,42,186,0,373,0
11947,-42,40,186,0,373,0
11948,-46,40,186,0,373,0
11949,-46,39,186,0,373,0
11950,-44,42,186,0,373,0
11951,-43,40,186,0,373,0
11952,-45,37,186,0,373,0
11953,-45,43,186,0,373,0
11954,-45,36,186,0,373,0
11955,-41,41,186,0,373,0
11956,-44,41,186,0,373,0
11957,-45,39,186,0,373,0
11958,-40,39,186,0,373,0
11959,-46,37,186,0,373,0
11960,-51,40,186,0,373,0
11961,-43,43,186,0,373,0
11962,-46,42,186,0,373,0
11963,-43,42,186,0,373,0
11964,-46,39,186,0,373,0
11965,-49,42,186,0,373,0
11966,-53,42,186,0,373,0
11967,-46,42,186,0,373,0
11968,-145,48,187,0,374,1
11969,-143,47,187,0,374,1
11970,-143,48,187,0,374,1
11971,-48,38,187,0,374,1
11972,-50,36,187,0,374,1
11973,-136,46,187,0,374,1
11974,-140,44,187,0,374,1
11975,-143,44,187,0,374,1
11976,-50,40,187,0,374,1
11977,-46,39,187,0,374,1
11978,-51,41,187,0,374,1
11979,-140,45,187,0,374,1
11980,-142,48,187,0,374,1
11981,-46,39,187,0,374,1
11982,-44,40,187,0,374,1
11983,-46,40,187,0,374,1
11984,-139,49,187,0,374,1
11985,-143,42,187,0,374,1
11986,-141,48,187,0,374,1
11987,-48,42,187,0,374,1
11988,-48,35,187,0,374,1
11989,-134,43,187,0,374,1
11990,-139,43,187,0,374,1
11991,-139,50,187,0,374,1
11992,-49,34,187,0,374,1
11993,-50,36,187,0,374,1
11994,-47,37,187,0,374,1
11995,-143,45,187,0,374,1
11996,-143,46,187,0,374,1
11997,-52,39,187,0,374,1
11998,-45,42,187,0,374,1
11999,-45,39,187,0,374,1
12000,-43,37,187,0,375,0
12001,-48,35,187,0,375,0
12002,-43,39,187,0,375,0
12003,-47,41,187,0,375,0
12004,-46,40,187,0,375,0
12005,-49,35,187,0,375,0
12006,-45,43,187,0,375,0
12007,-45,36,187,0,375,0
12008,-45,40,187,0,375,0
12009,-46,35,187,0,375,0
12010,-45,38,187,0,375,0
12011,-43,41,187,0,375,0
12012,-40,40,187,0,375,0
12013,-41,40,187,0,375,0
12014,-48,36,187,0,375,0
12015,-39,45,187,0,375,0
12016,-42,39,187,0,375,0
12017,-47,42,187,0,375,0
12018,-44,37,187,0,375,0
12019,-48,43,187,0,375,0
12020,-48,37,187,0,375,0
12021,-47,40,187,0,375,0
12022,-45,37,187,0,375,0
12023,-44,43,187,0,375,0
12024,-46,41,187,0,375,0
12025,-43,40,187,0,375,0
12026,-43,39,187,0,375,0
12027,-49,40,187,0,375,0
12028,-47,40,187,0,375,0
12029,-46,42,187,0,375,0
12030,-53,43,187,0,375,0
12031,-47,45,187,0,375,0
12032,-140,46,188,0,376,1
12033,-143,48,188,0,376,1
12034,-145,51,188,0,376,1
12035,-35,35,188,0,376,1
12036,-44,38,188,0,376,1
12037,-40,40,188,0,376,1
12038,-144,43,188,0,376,1
12039,-148,46,188,0,376,1
12040,-46,36,188,0,376,1
12041,-46,40,188,0,376,1
12042,-42,40,188,0,376,1
12043,-141,48,188,0,376,1
12044,-141,43,188,0,376,1
12045,-143,48,188,0,376,1
12046,-50,39,188,0,376,1
12047,-47,38,188,0,376,1
12048,-134,47,188,0,376,1
12049,-143,45,188,0,376,1
12050,-143,43,188,0,376,1
12051,-44,39,188,0,376,1
12052,-41,34,188,0,376,1
12053,-45,40,188,0,376,1
12054,-140,48,188,0,376,1
12055,-144,51,188,0,376,1
12056,-47,35,188,0,376,1
12057,-47,39,188,0,376,1
12058,-43,41,188,0,376,1
12059,-139,51,188,0,376,1
12060,-141,46,188,0,376,1
12061,-149,46,188,0,376,1
12062,-49,37,188,0,376,1
12063,-48,40,188,0,376,1
12064,-47,37,188,0,377,0
12065,-45,39,188,0,377,0
12066,-47,45,188,0,377,0
12067,-49,43,188,0,377,0
12068,-47,41,188,0,377,0
12069,-48,38,188,0,377,0
12070,-50,39,188,0,377,0
12071,-49,37,188,0,377,0
12072,-48,40,188,0,377,0
12073,-44,38,188,0,377,0
12074,-49,38,188,0,377,0
12075,-48,40,188,0,377,0
12076,-48,42,188,0,377,0
12077,-44,39,188,0,377,0
12078,-45,36,188,0,377,0
12079,-48,37,188,0,377,0
12080,-48,41,188,0,377,0
12081,-48,36,188,0,377,0
12082,-42,37,188,0,377,0
12083,-48,39,188,0,377,0
12084,-48,36,188,0,377,0
12085,-48,40,188,0,377,0
12086,-43,37,188,0,377,0
12087,-42,38,188,0,377,0
12088,-42,35,188,0,377,0
12089,-43,37,188,0,377,0
12090,-50,39,188,0,377,0
12091,-45,39,188,0,377,0
12092,-49,36,188,0,377,0
12093,-45,35,188,0,377,0
12094,-42,35,188,0,377,0
12095,-47,39,188,0,377,0
12096,-48,39,189,1,378,0
12097,-48,38,189,1,378,0
12098,-46,38,189,1,378,0
12099,-45,38,189,1,378,0
12100,-49,41,189,1,378,0
12101,-47,40,189,1,378,0
12102,-46,35,189,1,378,0
12103,-50,38,189,1,378,0
12104,-45,36,189,1,378,0
12105,-46,43,189,1,378,0
12106,-48,40,189,1,378,0
12107,-45,36,189,1,378,0
12108,-43,34,189,1,378,0
12109,-47,37,189,1,378,0
12110,-42,38,189,1,378,0
12111,-49,33,189,1,378,0
12112,-49,40,189,1,378,0
12113,-43,41,189,1,378,0
12114,-44,39,189,1,378,0
12115,-43,38,189,1,378,0
12116,-47,33,189,1,378,0
12117,-43,45,189,1,378,0
12118,-44,36,189,1,378,0
12119,-40,36,189,1,378,0
12120,-42,39,189,1,378,0
12121,-41,36,189,1,378,0
12122,-44,35,189,1,378,0
12123,-47,41,189,1,378,0
12124,-44,42,189,1,378,0
12125,-44,38,189,1,378,0
12126,-44,38,189,1,378,0
12127,-41,39,189,1,378,0
12128,-138,49,189,1,379,1
12129,-146,42,189,1,379,1
12130,-52,38,189,1,379,1
12131,-49,41,189,1,379,1
12132,-43,44,189,1,379,1
12133,-140,50,189,1,379,1
12134,-143,46,189,1,379,1
12135,-149,47,189,1,379,1
12136,-47,35,189,1,379,1
12137,-43,42,189,1,379,1
12138,-41,42,189,1,379,1
12139,-142,46,189,1,379,1
12140,-143,48,189,1,379,1
12141,-43,38,189,1,379,1
12142,-48,34,189,1,379,1
12143,-52,35,189,1,379,1
12144,-143,47,189,1,379,1
12145,-145,47,189,1,379,1
12146,-142,45,189,1,379,1
12147,-45,36,189,1,379,1
12148,-47,38,189,1,379,1
12149,-139,47,189,1,379,1
12150,-143,49,189,1,379,1
12151,-143,45,189,1,379,1
12152,-41,37,189,1,379,1
12153,-41,40,189,1,379,1
12154,-44,43,189,1,379,1
12155,-143,47,189,1,379,1
12156,-146,46,189,1,379,1
12157,-52,40,189,1,379,1
12158,-47,33,189,1,379,1
12159,-48,40,189,1,379,1
12160,-48,37,190,0,380,0
12161,-46,36,190,0,380,0
12162,-46,39,190,0,380,0
12163,-53,39,190,0,380,0
12164,-44,39,190,0,380,0
12165,-47,36,190,0,380,0
12166,-40,36,190,0,380,0
12167,-46,38,190,0,380,0
12168,-43,42,190,0,380,0
12169,-51,38,190,0,380,0
12170,-45,39,190,0,380,0
12171,-42,39,190,0,380,0
12172,-47,40,190,0,380,0
12173,-44,44,190,0,380,0
12174,-45,42,190,0,380,0
12175,-44,41,190,0,380,0
12176,-41,41,190,0,380,0
12177,-45,40,190,0,380,0
12178,-47,42,190,0,380,0
12179,-45,37,190,0,380,0
12180,-51,39,190,0,380,0
12181,-45,40,190,0,380,0
12182,-42,41,190,0,380,0
12183,-39,40,190,0,380,0
12184,-48,36,190,0,380,0
12185,-43,40,190,0,380,0
12186,-47,38,190,0,380,0
12187,-45,39,190,0,380,0
12188,-49,42,190,0,380,0
12189,-45,40,190,0,380,0
12190,-46,42,190,0,380,0
12191,-44,41,190,0,380,0
12192,-138,46,190,0,381,1
12193,-140,46,190,0,381,1
12194,-137,47,190,0,381,1
12195,-44,36,190,0,381,1
12196,-45,36,190,0,381,1
12197,-46,38,190,0,381,1
12198,-138,43,190,0,381,1
12199,-141,50,190,0,381,1
12200,-42,33,190,0,381,1
12201,-44,39,190,0,381,1
12202,-42,38,190,0,381,1
12203,-138,46,190,0,381,1
12204,-141,43,190,0,381,1
12205,-146,43,190,0,381,1
12206,-41,38,190,0,381,1
12207,-40,37,190,0,381,1
12208,-139,47,190,0,381,1
12209,-141,43,190,0,381,1
12210,-145,50,190,0,381,1
12211,-39,37,190,0,381,1
12212,-35,35,190,0,381,1
12213,-42,41,190,0,381,1
12214,-145,50,190,0,381,1
12215,-145,47,190,0,381,1
12216,-43,36,190,0,381,1
12217,-40,42,190,0,381,1
12218,-44,38,190,0,381,1
12219,-139,43,190,0,381,1
12220,-137,48,190,0,381,1
12221,-138,44,190,0,381,1
12222,-37,40,190,0,381,1
12223,-40,41,190,0,381,1
12224,-45,40,191,0,382,0
12225,-45,41,191,0,382,0
12226,-42,44,191,0,382,0
12227,-42,36,191,0,382,0
12228,-46,41,191,0,382,0
12229,-42,35,191,0,382,0
12230,-43,38,191,0,382,0
12231,-44,39,191,0,382,0
12232,-45,41,191,0,382,0
12233,-46,41,191,0,382,0
12234,-41,42,191,0,382,0
12235,-42,41,191,0,382,0
12236,-33,39,191,0,382,0
12237,-43,41,191,0,382,0
12238,-43,33,191,0,382,0
12239,-38,38,191,0,382,0
12240,-46,37,191,0,382,0
12241,-41,37,191,0,382,0
12242,-43,35,191,0,382,0
12243,-48,42,191,0,382,0
12244,-48,41,191,0,382,0
12245,-48,39,191,0,382,0
12246,-43,40,191,0,382,0
12247,-53,43,191,0,382,0
12248,-42,40,191,0,382,0
12249,-43,41,191,0,382,0
12250,-48,38,191,0,382,0
12251,-45,36,191,0,382,0
12252,-43,39,191,0,382,0
12253,-45,37,191,0,382,0
12254,-45,43,191,0,382,0
12255,-41,36,191,0,382,0
12256,-38,41,191,0,383,1
12257,-144,44,191,0,383,1
12258,-148,47,191,0,383,1
12259,-49,34,191,0,383,1
12260,-48,38,191,0,383,1
12261,-48,40,191,0,383,1
12262,-142,46,191,0,383,1
12263,-139,48,191,0,383,1
12264,-140,47,191,0,383,1
12265,-51,38,191,0,383,1
12266,-48,41,191,0,383,1
12267,-139,45,191,0,383,1
12268,-139,42,191,0,383,1
12269,-145,49,191,0,383,1
12270,-45,40,191,0,383,1
12271,-47,37,191,0,383,1
12272,-47,38,191,0,383,1
12273,-143,43,191,0,383,1
12274,-144,45,191,0,383,1
12275,-51,36,191,0,383,1
12276,-52,40,191,0,383,1
12277,-48,41,191,0,383,1
12278,-143,49,191,0,383,1
12279,-144,48,191,0,383,1
12280,-139,47,191,0,383,1
12281,-47,39,191,0,383,1
12282,-50,35,191,0,383,1
12283,-118,42,191,0,383,1
12284,-142,43,191,0,383,1
12285,-139,47,191,0,383,1
12286,-47,41,191,0,383,1
12287,-45,41,191,0,383,1
12288,-139,47,192,1,384,1
12289,-139,48,192,1,384,1
12290,-140,47,192,1,384,1
12291,-46,40,192,1,384,1
12292,-48,42,192,1,384,1
12293,-140,45,192,1,384,1
12294,-142,47,192,1,384,1
12295,-144,50,192,1,384,1
12296,-50,39,192,1,384,1
12297,-47,39,192,1,384,1
12298,-50,38,192,1,384,1
12299,-147,50,192,1,384,1
12300,-137,47,192,1,384,1
12301,-41,40,192,1,384,1
12302,-46,37,192,1,384,1
12303,-47,37,192,1,384,1
12304,-139,43,192,1,384,1
12305,-146,44,192,1,384,1
12306,-144,47,192,1,384,1
12307,-41,39,192,1,384,1
12308,-46,39,192,1,384,1
12309,-138,48,192,1,384,1
12310,-141,45,192,1,384,1
12311,-145,48,192,1,384,1
12312,-43,40,192,1,384,1
12313,-43,39,192,1,384,1
12314,-47,34,192,1,384,1
12315,-145,49,192,1,384,1
12316,-140,46,192,1,384,1
12317,-54,44,192,1,384,1
12318,-47,37,192,1,384,1
12319,-43,36,192,1,384,1
12320,-47,40,192,1,385,0
12321,-43,41,192,1,385,0
12322,-44,37,192,1,385,0
12323,-45,45,192,1,385,0
12324,-41,46,192,1,385,0
12325,-45,41,192,1,385,0
12326,-43,37,192,1,385,0
12327,-45,43,192,1,385,0
12328,-41,40,192,1,385,0
12329,-46,36,192,1,385,0
12330,-48,42,192,1,385,0
12331,-47,36,192,1,385,0
12332,-43,43,192,1,385,0
12333,-46,46,192,1,385,0
12334,-40,40,192,1,385,0
12335,-48,41,192,1,385,0
12336,-46,40,192,1,385,0
12337,-46,37,192,1,385,0
12338,-38,38,192,1,385,0
12339,-47,38,192,1,385,0
12340,-40,34,192,1,385,0
12341,-51,42,192,1,385,0
12342,-47,43,192,1,385,0
12343,-46,40,192,1,385,0
12344,-42,38,192,1,385,0
12345,-42,42,192,1,385,0
12346,-44,41,192,1,385,0
12347,-45,37,192,1,385,0
12348,-48,38,192,1,385,0
12349,-43,36,192,1,385,0
12350,-46,37,192,1,385,0
12351,-45,40,192,1,385,0
12352,-41,40,193,1,386,0
12353,-44,41,193,1,386,0
12354,-47,43,193,1,386,0
12355,-47,41,193,1,386,0
12356,-46,41,193,1,386,0
12357,-45,41,193,1,386,0
12358,-45,41,193,1,386,0
12359,-45,33,193,1,386,0
12360,-46,41,193,1,386,0
12361,-46,43,193,1,386,0
12362,-46,40,193,1,386,0
12363,-46,39,193,1,386,0
12364,-48,40,193,1,386,0
12365,-43,43,193,1,386,0
12366,-45,38,193,1,386,0
12367,-45,45,193,1,386,0
12368,-45,40,193,1,386,0
12369,-42,40,193,1,386,0
12370,-45,41,193,1,386,0
12371,-45,42,193,1,386,0
12372,-50,37,193,1,386,0
12373,-45,42,193,1,386,0
12374,-44,35,193,1,386,0
12375,-41,41,193,1,386,0
12376,-40,42,193,1,386,0
12377,-40,40,193,1,386,0
12378,-41,39,193,1,386,0
12379,-44,36,193,1,386,0
12380,-49,40,193,1,386,0
12381,-48,39,193,1,386,0
12382,-48,37,193,1,386,0
12383,-46,40,193,1,386,0
12384,-139,45,193,1,387,1
12385,-142,46,193,1,387,1
12386,-140,44,193,1,387,1
12387,-45,40,193,1,387,1
12388,-45,41,193,1,387,1
12389,-43,41,193,1,387,1
12390,-145,44,193,1,387,1
12391,-145,43,193,1,387,1
12392,-50,38,193,1,387,1
12393,-47,40,193,1,387,1
12394,-47,42,193,1,387,1
12395,-138,46,193,1,387,1
12396,-141,44,193,1,387,1
12397,-140,45,193,1,387,1
12398,-47,41,193,1,387,1
12399,-48,35,193,1,387,1
12400,-43,39,193,1,387,1
12401,-142,43,193,1,387,1
12402,-138,47,193,1,387,1
12403,-47,40,193,1,387,1
12404,-47,42,193,1,387,1
12405,-45,35,193,1,387,1
12406,-135,48,193,1,387,1
12407,-139,48,193,1,387,1
12408,-140,45,193,1,387,1
12409,-51,38,193,1,387,1
12410,-45,44,193,1,387,1
12411,-137,47,193,1,387,1
12412,-146,47,193,1,387,1
12413,-145,47,193,1,387,1
12414,-47,38,193,1,387,1
12415,-45,39,193,1,387,1
12416,-45,38,194,0,388,0
12417,-49,39,194,0,388,0
12418,-40,42,194,0,388,0
12419,-41,39,194,0,388,0
12420,-43,40,194,0,388,0
12421,-44,40,194,0,388,0
12422,-44,37,194,0,388,0
12423,-42,33,194,0,388,0
12424,-42,34,194,0,388,0
12425,-43,36,194,0,388,0
12426,-43,40,194,0,388,0
12427,-44,39,194,0,388,0
12428,-42,33,194,0,388,0
12429,-40,33,194,0,388,0
12430,-42,43,194,0,388,0
12431,-43,40,194,0,388,0
12432,-41,38,194,0,388,0
12433,-46,38,194,0,388,0
12434,-42,40,194,0,388,0
12435,-44,36,194,0,388,0
12436,-43,42,194,0,388,0
12437,-45,38,194,0,388,0
12438,-44,36,194,0,388,0
12439,-43,34,194,0,388,0
12440,-44,39,194,0,388,0
12441,-45,37,194,0,388,0
12442,-45,36,194,0,388,0
12443,-49,36,194,0,388,0
12444,-49,40,194,0,388,0
12445,-46,36,194,0,388,0
12446,-47,41,194,0,388,0
12447,-45,42,194,0,388,0
12448,-142,45,194,0,389,1
12449,-144,42,194,0,389,1
12450,-48,37,194,0,389,1
12451,-47,33,194,0,389,1
12452,-45,38,194,0,389,1
12453,-133,44,194,0,389,1
12454,-136,46,194,0,389,1
12455,-140,45,194,0,389,1
12456,-48,40,194,0,389,1
12457,-49,40,194,0,389,1
12458,-43,42,194,0,389,1
12459,-145,43,194,0,389,1
12460,-146,44,194,0,389,1
12461,-46,39,194,0,389,1
12462,-37,41,194,0,389,1
12463,-37,38,194,0,389,1
12464,-144,45,194,0,389,1
12465,-145,47,194,0,389,1
12466,-145,45,194,0,389,1
12467,-50,33,194,0,389,1
12468,-47,41,194,0,389,1
12469,-144,45,194,0,389,1
12470,-147,48,194,0,389,1
12471,-142,43,194,0,389,1
12472,-50,40,194,0,389,1
12473,-49,41,194,0,389,1
12474,-50,40,194,0,389,1
12475,-145,48,194,0,389,1
12476,-140,46,194,0,389,1
12477,-49,39,194,0,389,1
12478,-42,42,194,0,389,1
12479,-48,37,194,0,389,1
12480,-145,44,195,1,390,1
12481,-140,48,195,1,390,1
12482,-144,47,195,1,390,1
12483,-47,37,195,1,390,1
12484,-47,38,195,1,390,1
12485,-138,46,195,1,390,1
12486,-143,47,195,1,390,1
12487,-141,45,195,1,390,1
12488,-45,40,195,1,390,1
12489,-44,35,195,1,390,1
12490,-46,38,195,1,390,1
12491,-143,46,195,1,390,1
12492,-143,44,195,1,390,1
12493,-53,41,195,1,390,1
12494,-45,41,195,1,390,1
12495,-49,35,195,1,390,1
12496,-139,44,195,1,390,1
12497,-143,44,195,1,390,1
12498,-142,43,195,1,390,1
12499,-50,40,195,1,390,1
12500,-47,40,195,1,390,1
12501,-48,36,195,1,390,1
12502,-142,47,195,1,390,1
12503,-145,46,195,1,390,1
12504,-49,34,195,1,390,1
12505,-47,38,195,1,390,1
12506,-49,39,195,1,390,1
12507,-143,41,195,1,390,1
12508,-146,44,195,1,390,1
12509,-144,46,195,1,390,1
12510,-49,42,195,1,390,1
12511,-50,36,195,1,390,1
12512,-46,40,195,1,391,0
12513,-51,35,195,1,391,0
12514,-46,39,195,1,391,0
12515,-52,40,195,1,391,0
12516,-46,36,195,1,391,0
12517,-47,39,195,1,391,0
12518,-47,35,195,1,391,0
12519,-49,39,195,1,391,0
12520,-47,40,195,1,391,0
12521,-42,40,195,1,391,0
12522,-49,40,195,1,391,0
12523,-52,40,195,1,391,0
12524,-46,42,195,1,391,0
12525,-42,39,195,1,391,0
12526,-50,40,195,1,391,0
12527,-45,42,195,1,391,0
12528,-51,39,195,1,391,0
12529,-46,38,195,1,391,0
12530,-46,40,195,1,391,0
12531,-47,40,195,1,391,0
12532,-50,38,195,1,391,0
12533,-46,37,195,1,391,0
12534,-49,40,195,1,391,0
12535,-46,35,195,1,391,0
12536,-50,38,195,1,391,0
12537,-42,37,195,1,391,0
12538,-47,43,195,1,391,0
12539,-43,37,195,1,391,0
12540,-44,39,195,1,391,0
12541,-37,40,195,1,391,0
12542,-46,40,195,1,391,0
12543,-41,37,195,1,391,0
12544,-134,48,196,0,392,1
12545,-138,46,196,0,392,1
12546,-147,47,196,0,392,1
12547,-47,39,196,0,392,1
12548,-44,37,196,0,392,1
12549,-45,39,196,0,392,1
12550,-143,46,196,0,392,1
12551,-142,46,196,0,392,1
12552,-47,44,196,0,392,1
12553,-46,41,196,0,392,1
12554,-48,37,196,0,392,1
12555,-145,47,196,0,392,1
12556,-141,43,196,0,392,1
12557,-142,47,196,0,392,1
12558,-49,40,196,0,392,1
12559,-47,39,196,0,392,1
12560,-53,40,196,0,392,1
12561,-140,48,196,0,392,1
12562,-142,49,196,0,392,1
12563,-46,39,196,0,392,1
12564,-51,41,196,0,392,1
12565,-47,40,196,0,392,1
12566,-139,52,196,0,392,1
12567,-140,47,196,0,392,1
12568,-142,46,196,0,392,1
12569,-48,34,196,0,392,1
12570,-45,34,196,0,392,1
12571,-133,44,196,0,392,1
12572,-137,46,196,0,392,1
12573,-142,43,196,0,392,1
12574,-52,38,196,0,392,1
12575,-49,41,196,0,392,1
12576,-50,36,196,0,393,0
12577,-51,41,196,0,393,0
12578,-52,38,196,0,393,0
12579,-47,42,196,0,393,0
12580,-43,41,196,0,393,0
12581,-42,40,196,0,393,0
12582,-47,38,196,0,393,0
12583,-43,36,196,0,393,0
12584,-44,38,196,0,393,0
12585,-44,42,196,0,393,0
12586,-46,39,196,0,393,0
12587,-43,43,196,0,393,0
12588,-49,43,196,0,393,0
12589,-43,45,196,0,393,0
12590,-47,41,196,0,393,0
12591,-46,44,196,0,393,0
12592,-46,38,196,0,393,0
12593,-42,36,196,0,393,0
12594,-50,38,196,0,393,0
12595,-43,36,196,0,393,0
12596,-41,40,196,0,393,0
12597,-46,41,196,0,393,0
12598,-39,41,196,0,393,0
12599,-46,42,196,0,393,0
12600,-44,40,196,0,393,0
12601,-44,41,196,0,393,0
12602,-45,41,196,0,393,0
12603,-48,33,196,0,393,0
12604,-44,38,196,0,393,0
12605,-49,40,196,0,393,0
12606,-45,36,196,0,393,0
12607,-45,39,196,0,393,0
12608,-46,42,197,1,394,0
12609,-47,41,197,1,394,0
12610,-44,45,197,1,394,0
12611,-44,42,197,1,394,0
12612,-46,42,197,1,394,0
12613,-44,43,197,1,394,0
12614,-48,42,197,1,394,0
12615,-47,43,197,1,394,0
12616,-47,42,197,1,394,0
12617,-41,41,197,1,394,0
12618,-46,41,197,1,394,0
12619,-46,44,197,1,394,0
12620,-44,41,197,1,394,0
12621,-41,41,197,1,394,0
12622,-48,41,197,1,394,0
12623,-44,41,197,1,394,0
12624,-43,40,197,1,394,0
12625,-46,38,197,1,394,0
12626,-43,36,197,1,394,0
12627,-43,34,197,1,394,0
12628,-40,36,197,1,394,0
12629,-50,40,197,1,394,0
12630,-46,40,197,1,394,0
12631,-41,46,197,1,394,0
12632,-49,37,197,1,394,0
12633,-41,44,197,1,394,0
12634,-45,37,197,1,394,0
12635,-46,38,197,1,394,0
12636,-43,40,197,1,394,0
12637,-44,38,197,1,394,0
12638,-45,41,197,1,394,0
12639,-43,41,197,1,394,0
12640,-141,43,197,1,395,1
12641,-143,47,197,1,395,1
12642,-141,47,197,1,395,1
12643,-46,42,197,1,395,1
12644,-47,41,197,1,395,1
12645,-135,47,197,1,395,1
12646,-140,44,197,1,395,1
12647,-141,51,197,1,395,1
12648,-50,39,197,1,395,1
12649,-47,36,197,1,395,1
